Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,6/12/2022,2022,6,2022-06,23,2022-24,3200,52,44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,6/12/2022,2022,6,2022-06,23,2022-24,6000,50,41.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Baringo,Eldama_Ravine_Market,6/13/2022,2022,6,2022-06,24,2022-24,1800,48,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Marigat_Market,6/13/2022,2022,6,2022-06,24,2022-24,14000,40,35,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Kabarnet_Market,6/13/2022,2022,6,2022-06,24,2022-24,14740,60,54.55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Busia_Market,6/13/2022,2022,6,2022-06,24,2022-24,900,70,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Kiritiri_Market,6/13/2022,2022,6,2022-06,24,2022-24,5100,75,65,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Kiritiri_Market,6/13/2022,2022,6,2022-06,24,2022-24,3000,75,65,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Garissa,Garissa_Soko_Mugdi_Market,6/13/2022,2022,6,2022-06,24,2022-24,10000,70,56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kirinyaga,Kagio_Market,6/13/2022,2022,6,2022-06,24,2022-24,810,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,6/13/2022,2022,6,2022-06,24,2022-24,4500,74.42,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Mouwarak_Crops_Market,6/13/2022,2022,6,2022-06,24,2022-24,2000,68,57.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Marindi_Market,6/13/2022,2022,6,2022-06,24,2022-24,1800,75,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,6/13/2022,2022,6,2022-06,24,2022-24,,70,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,6/13/2022,2022,6,2022-06,24,2022-24,,80,72.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyeri,Othaya_Market,6/13/2022,2022,6,2022-06,24,2022-24,13500,80,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,6/13/2022,2022,6,2022-06,24,2022-24,16200,69.22,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kaanwa_Market,6/13/2022,2022,6,2022-06,24,2022-24,150,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Luanda_Market,6/13/2022,2022,6,2022-06,24,2022-24,7200,68,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,6/13/2022,2022,6,2022-06,24,2022-24,,64,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Amukura_Market,6/14/2022,2022,6,2022-06,24,2022-24,370,75,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,6/14/2022,2022,6,2022-06,24,2022-24,3500,60,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Ahero_Market,6/14/2022,2022,6,2022-06,24,2022-24,3000,85,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Holo_Market,6/14/2022,2022,6,2022-06,24,2022-24,14000,80,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,6/14/2022,2022,6,2022-06,24,2022-24,4000,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nyahururu_Municipal_Market,6/14/2022,2022,6,2022-06,24,2022-24,27000,65,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,6/14/2022,2022,6,2022-06,24,2022-24,4500,70,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,6/14/2022,2022,6,2022-06,24,2022-24,720,70,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kathonzweni_Market,6/14/2022,2022,6,2022-06,24,2022-24,58000,60,55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Nunguni_Market,6/14/2022,2022,6,2022-06,24,2022-24,16200,75,45.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Rhamu_Market,6/14/2022,2022,6,2022-06,24,2022-24,1200,50,42,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Elwak_Market,6/14/2022,2022,6,2022-06,24,2022-24,2250,75,62,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,6/14/2022,2022,6,2022-06,24,2022-24,,70,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,6/14/2022,2022,6,2022-06,24,2022-24,,80,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kabiyet_Market,6/14/2022,2022,6,2022-06,24,2022-24,,66.67,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,6/14/2022,2022,6,2022-06,24,2022-24,32000,75,58.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Wundanyi_Market,6/14/2022,2022,6,2022-06,24,2022-24,2000,65,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,6/14/2022,2022,6,2022-06,24,2022-24,4500,65,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Mbale_Market,6/14/2022,2022,6,2022-06,24,2022-24,40000,83.33,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Orolwo_Market,6/14/2022,2022,6,2022-06,24,2022-24,680,64,56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bomet,Mulot_Market,6/15/2022,2022,6,2022-06,24,2022-24,2700,100,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Elgeyo-Marakwet,Kapcherop_Market,6/15/2022,2022,6,2022-06,24,2022-24,7830,60,46.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,6/15/2022,2022,6,2022-06,24,2022-24,5000,80,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Homabay_Soko_Mjinga_Market,6/15/2022,2022,6,2022-06,24,2022-24,1500,70,65,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kiambu,Limuru_Rongai_Market,6/15/2022,2022,6,2022-06,24,2022-24,10000,70,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Mwingi_Town_Market,6/15/2022,2022,6,2022-06,24,2022-24,500,65,62.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,6/15/2022,2022,6,2022-06,24,2022-24,1200,70,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Rhamu_Market,6/15/2022,2022,6,2022-06,24,2022-24,800,50,42,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,6/15/2022,2022,6,2022-06,24,2022-24,110000,59.52,51,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Marikiti_Market,6/15/2022,2022,6,2022-06,24,2022-24,,60,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,6/15/2022,2022,6,2022-06,24,2022-24,,,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,6/15/2022,2022,6,2022-06,24,2022-24,,70,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,6/15/2022,2022,6,2022-06,24,2022-24,,80,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Chepterit_Market_Nandi_Market,6/15/2022,2022,6,2022-06,24,2022-24,5400,66.67,62.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyandarua,Soko_Mpya_Market,6/15/2022,2022,6,2022-06,24,2022-24,1200,62.5,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Nyeri_Open_Air_Market,6/15/2022,2022,6,2022-06,24,2022-24,4050,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Akala_Market,6/15/2022,2022,6,2022-06,24,2022-24,3500,75,65,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Siaya_Market,6/15/2022,2022,6,2022-06,24,2022-24,,68.18,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Ugunja_Market,6/15/2022,2022,6,2022-06,24,2022-24,,70,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Taveta_Market,6/15/2022,2022,6,2022-06,24,2022-24,270,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kathwana_Market,6/15/2022,2022,6,2022-06,24,2022-24,2790,80,71.11,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Gatunga_Market,6/15/2022,2022,6,2022-06,24,2022-24,31000,72,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kitale_Municipality_Market,6/15/2022,2022,6,2022-06,24,2022-24,270,70,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Mowlem_Market,6/15/2022,2022,6,2022-06,24,2022-24,720,58.33,46.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Turkana,Kakuma_Modern_Market,6/15/2022,2022,6,2022-06,24,2022-24,5000,100,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Turkana,Lodwar_Fresh_Produce_Market,6/15/2022,2022,6,2022-06,24,2022-24,50,50,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Kilingili_Market,6/15/2022,2022,6,2022-06,24,2022-24,30000,71.05,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Baringo,Eldama_Ravine_Market,6/16/2022,2022,6,2022-06,24,2022-24,650,52,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Bungoma,Kimilili_Town_Market,6/16/2022,2022,6,2022-06,24,2022-24,4000,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Kiritiri_Market,6/16/2022,2022,6,2022-06,24,2022-24,3900,90,70,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Kiritiri_Market,6/16/2022,2022,6,2022-06,24,2022-24,3800,90,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Mbita_Market,6/16/2022,2022,6,2022-06,24,2022-24,10000,80,53.33,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Homa-Bay,Ndhiwa_Market,6/16/2022,2022,6,2022-06,24,2022-24,1000,75,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Ndhiwa_Market,6/16/2022,2022,6,2022-06,24,2022-24,3000,75,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,6/16/2022,2022,6,2022-06,24,2022-24,4500,73.94,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Tseikuru_Market,6/16/2022,2022,6,2022-06,24,2022-24,25000,75,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Kinango_Market,6/16/2022,2022,6,2022-06,24,2022-24,3100,70,51.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,6/16/2022,2022,6,2022-06,24,2022-24,5000,52,44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,6/16/2022,2022,6,2022-06,24,2022-24,,70,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,6/16/2022,2022,6,2022-06,24,2022-24,,80,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,6/16/2022,2022,6,2022-06,24,2022-24,8100,78.45,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Mwatate_Market,6/16/2022,2022,6,2022-06,24,2022-24,2550,60,55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Turkana,Lokichar_Market,6/16/2022,2022,6,2022-06,24,2022-24,300,120,32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,6/16/2022,2022,6,2022-06,24,2022-24,2000,40,28,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Chepareria_Market,6/16/2022,2022,6,2022-06,24,2022-24,36000,66.67,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Chwele_Market,6/17/2022,2022,6,2022-06,24,2022-24,3600,85,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Bungoma_Town_Market,6/17/2022,2022,6,2022-06,24,2022-24,5000,67.26,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Amukura_Market,6/17/2022,2022,6,2022-06,24,2022-24,850,80,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Port_Victoria_Market,6/17/2022,2022,6,2022-06,24,2022-24,,75,70,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Homa-Bay,Oyugis_Market,6/17/2022,2022,6,2022-06,24,2022-24,4700,90,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Kitengela_Market,6/17/2022,2022,6,2022-06,24,2022-24,20000,65,52.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kajiado,Kiserian_Crops_Market,6/17/2022,2022,6,2022-06,24,2022-24,6000,60,38.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kakamega,Mumias_Market,6/17/2022,2022,6,2022-06,24,2022-24,5000,80,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Sondu_Kericho_Market,6/17/2022,2022,6,2022-06,24,2022-24,9000,85,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,6/17/2022,2022,6,2022-06,24,2022-24,3000,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,6/17/2022,2022,6,2022-06,24,2022-24,3000,80,70,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Kisii,Daraja_Mbili_Market,6/17/2022,2022,6,2022-06,24,2022-24,200,60,36.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Daraja_Mbili_Market,6/17/2022,2022,6,2022-06,24,2022-24,2500,60,35.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kisasi_Market,6/17/2022,2022,6,2022-06,24,2022-24,12300,70,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Machakos,Tala_Centre_Market,6/17/2022,2022,6,2022-06,24,2022-24,7500,70,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kasikeu_Market,6/17/2022,2022,6,2022-06,24,2022-24,1000,55,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Elwak_Market,6/17/2022,2022,6,2022-06,24,2022-24,2250,80,62,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Gakoromone_Market,6/17/2022,2022,6,2022-06,24,2022-24,20000,70,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,6/17/2022,2022,6,2022-06,24,2022-24,9000,102.77,55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Mombasa,Marikiti_Market,6/17/2022,2022,6,2022-06,24,2022-24,,70,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Nyamakima_Market,6/17/2022,2022,6,2022-06,24,2022-24,,80,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,6/17/2022,2022,6,2022-06,24,2022-24,,70,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Gakindu_Market,6/17/2022,2022,6,2022-06,24,2022-24,300,68.18,68.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,6/17/2022,2022,6,2022-06,24,2022-24,38000,75,58.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Wundanyi_Market,6/17/2022,2022,6,2022-06,24,2022-24,1800,70,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Sibanga_Market,6/17/2022,2022,6,2022-06,24,2022-24,1350,75,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Turkana,Lodwar_Fresh_Produce_Market,6/17/2022,2022,6,2022-06,24,2022-24,90,90,90,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Turkana,Lokichar_Market,6/17/2022,2022,6,2022-06,24,2022-24,120,120,35.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Turkana,Lokichar_Market,6/17/2022,2022,6,2022-06,24,2022-24,250,120,32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Turkana,Kakuma_Modern_Market,6/17/2022,2022,6,2022-06,24,2022-24,45000,120,100,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,6/17/2022,2022,6,2022-06,24,2022-24,6300,75,65,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Kilingili_Market,6/17/2022,2022,6,2022-06,24,2022-24,25000,71.05,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,West-Pokot,Makutano_West_Pokot_Market,6/17/2022,2022,6,2022-06,24,2022-24,,68,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,6/18/2022,2022,6,2022-06,24,2022-24,4500,90,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Kitengela_Market,6/18/2022,2022,6,2022-06,24,2022-24,25000,65,52.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nanyuki_Open_Air_Market,6/18/2022,2022,6,2022-06,24,2022-24,3500,70,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Lamu,Mpeketoni_Market,6/18/2022,2022,6,2022-06,24,2022-24,4000,70,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Machakos,Athi_River_Open_Air_Market,6/18/2022,2022,6,2022-06,24,2022-24,720,90,72.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Kambu_Market,6/18/2022,2022,6,2022-06,24,2022-24,20000,67.78,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,6/18/2022,2022,6,2022-06,24,2022-24,34000,70.83,62.5,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Akala_Market,6/18/2022,2022,6,2022-06,24,2022-24,3000,90,75,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Siaya_Market,6/18/2022,2022,6,2022-06,24,2022-24,,68.18,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Siaya_Market,6/18/2022,2022,6,2022-06,24,2022-24,,68.18,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Ugunja_Market,6/18/2022,2022,6,2022-06,24,2022-24,,75,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Mwatate_Market,6/18/2022,2022,6,2022-06,24,2022-24,3500,60,55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Turkana,Lokichar_Market,6/18/2022,2022,6,2022-06,24,2022-24,200,120,32,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,West-Pokot,Lomut_Market,6/18/2022,2022,6,2022-06,24,2022-24,30000,100,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Kamukuywa_Market,6/19/2022,2022,6,2022-06,24,2022-25,1000,80,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Bungoma,Kamukuywa_Market,6/19/2022,2022,6,2022-06,24,2022-25,5000,80,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kakamega,Malimili_Livestock_Market,6/19/2022,2022,6,2022-06,24,2022-25,5000,64,56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Nyakongo_Market,6/19/2022,2022,6,2022-06,24,2022-25,37,190,180,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Muhoroni_Market,6/19/2022,2022,6,2022-06,24,2022-25,5000,85,62.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,6/19/2022,2022,6,2022-06,24,2022-25,3000,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,6/19/2022,2022,6,2022-06,24,2022-25,3200,52,44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,6/19/2022,2022,6,2022-06,24,2022-25,2000,86.61,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,6/19/2022,2022,6,2022-06,24,2022-25,9000,75,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Ikonge_Market,6/19/2022,2022,6,2022-06,24,2022-25,6300,70.83,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Kiritiri_Market,6/20/2022,2022,6,2022-06,25,2022-25,4800,90,70,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Kiritiri_Market,6/20/2022,2022,6,2022-06,25,2022-25,3600,90,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Homa-Bay,Nyakwere_Market,6/20/2022,2022,6,2022-06,25,2022-25,22500,85,75.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,6/20/2022,2022,6,2022-06,25,2022-25,0,82.95,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Kababu_Market,6/20/2022,2022,6,2022-06,25,2022-25,5040,59.52,47.62,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Nyansiongo_Market,6/20/2022,2022,6,2022-06,25,2022-25,9000,80,63.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyeri,Othaya_Market,6/20/2022,2022,6,2022-06,25,2022-25,7200,80,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,6/20/2022,2022,6,2022-06,25,2022-25,13500,78.45,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,6/20/2022,2022,6,2022-06,25,2022-25,1250,74.11,69.48,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Tharaka-Nithi,Kaanwa_Market,6/20/2022,2022,6,2022-06,25,2022-25,300,70,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Kitengela_Market,6/21/2022,2022,6,2022-06,25,2022-25,7000,75,53.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,6/21/2022,2022,6,2022-06,25,2022-25,3000,90,72.22,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kisii,Keumbu_Market,6/21/2022,2022,6,2022-06,25,2022-25,4000,72,70,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kisumu,Ahero_Market,6/21/2022,2022,6,2022-06,25,2022-25,2000,95,90,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Ahero_Market,6/21/2022,2022,6,2022-06,25,2022-25,3500,95,90,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Diani_Market,6/21/2022,2022,6,2022-06,25,2022-25,4000,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nyahururu_Municipal_Market,6/21/2022,2022,6,2022-06,25,2022-25,10000,75,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kathonzweni_Market,6/21/2022,2022,6,2022-06,25,2022-25,13900,65,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Muranga,Kirwara_Market,6/21/2022,2022,6,2022-06,25,2022-25,90,90,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kabiyet_Market,6/21/2022,2022,6,2022-06,25,2022-25,1200,66.67,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Kebirigo_Market,6/21/2022,2022,6,2022-06,25,2022-25,3000,77.78,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Karatina_Market,6/21/2022,2022,6,2022-06,25,2022-25,40500,90,68.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Samburu,Maralal_Livestock_Market,6/21/2022,2022,6,2022-06,25,2022-25,90,90,73.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Bondo_Market,6/21/2022,2022,6,2022-06,25,2022-25,42000,70,58.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Taita-Taveta,Wundanyi_Market,6/21/2022,2022,6,2022-06,25,2022-25,2000,80,70,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,6/21/2022,2022,6,2022-06,25,2022-25,3000,85,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,6/22/2022,2022,6,2022-06,25,2022-25,6000,90,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Garissa,Garissa_Soko_Mugdi_Market,6/22/2022,2022,6,2022-06,25,2022-25,10000,90,75,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kajiado,Ngong_Market,6/22/2022,2022,6,2022-06,25,2022-25,450,80,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Suneka_Market,6/22/2022,2022,6,2022-06,25,2022-25,4500,83.33,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Mwingi_Town_Market,6/22/2022,2022,6,2022-06,25,2022-25,4500,70,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Laikipia,Nanyuki_Open_Air_Market,6/22/2022,2022,6,2022-06,25,2022-25,3500,70,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mandera,Rhamu_Market,6/22/2022,2022,6,2022-06,25,2022-25,1300,50,42,Kg
